CODIGO_MESA|DESCRIPCION|CODIGO_PAIS|NOMBRE_PAIS|CODIGO_DEPARTAMENTO|NOMBRE_DEPARTAMENTO|CODIGO_PROVINCIA|NOMBRE_PROVINCIA|CODIGO_SECCION|NOMBRE_MUNICIPIO|CODIGO_LOCALIDAD|NOMBRE_LOCALIDAD|CODIGO_RECINTO|NOMBRE_RECINTO|NUMERO_MESA|INSCRITOS_HABILITADOS|J.A. LLALLA.L.P.|MAS-IPSP|VOTO_VALIDO|VOTO_BLANCO|VOTO_NULO|VOTO_EMITIDO|VOTO_VALIDO_SISTEMA|VOTO_EMITIDO_SISTEMA
2014077|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1202|Escuela Alto Achumani|37|219|85|79|164|4|8|176|164|176
2014087|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1202|Escuela Alto Achumani|38|219|102|35|137|7|20|164|137|164
2014097|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1202|Escuela Alto Achumani|39|219|126|23|149|2|25|176|149|176
2014107|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1202|Escuela Alto Achumani|40|220|111|39|150|0|21|171|150|171
2014117|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1202|Escuela Alto Achumani|41|217|100|41|141|2|16|159|141|159
2014127|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1202|Escuela Alto Achumani|42|49|26|11|37|0|3|40|37|40
2014137|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25730|U.E. Pantini|1|220|45|140|185|4|9|198|185|198
2014147|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25730|U.E. Pantini|2|66|27|25|52|0|8|60|52|60
2014157|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|1|218|106|47|153|4|9|166|153|166
2014167|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|2|218|125|22|147|1|11|159|147|159
2014177|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|3|219|116|30|146|2|12|160|146|160
2014187|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|4|219|94|67|161|3|11|175|161|175
2014197|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|5|219|100|51|151|2|17|170|151|170
2014207|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|6|219|105|24|129|0|13|142|129|142
2014217|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|7|217|100|50|150|1|12|163|150|163
2014227|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|8|218|90|43|133|2|21|156|133|156
2014237|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|9|213|104|40|144|1|9|154|144|154
2014247|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|10|218|92|69|161|0|7|168|161|168
2014257|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|11|219|107|53|160|0|13|173|160|173
2014267|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|12|217|106|32|138|1|5|144|138|144
2014277|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|13|218|110|42|152|1|8|161|152|161
2014287|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|14|220|107|62|169|2|10|181|169|181
2014297|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|15|219|108|27|135|1|25|161|135|161
2014307|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|16|217|115|24|139|0|15|154|139|154
2014317|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|17|215|95|41|136|1|14|151|136|151
2014327|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|18|219|100|37|137|3|16|156|137|156
2014337|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1203|Escuela Santa Rosa La Florida|19|209|98|27|125|0|9|134|125|134
2014347|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1204|Colegio Rene Barrientos|1|219|116|15|131|3|18|152|131|152
2014357|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1204|Colegio Rene Barrientos|2|211|127|15|142|3|14|159|142|159
2014367|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1204|Colegio Rene Barrientos|3|215|117|20|137|0|24|161|137|161
2014377|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1204|Colegio Rene Barrientos|4|219|118|26|144|1|12|157|144|157
2014387|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1204|Colegio Rene Barrientos|5|218|107|26|133|1|14|148|133|148
2014397|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1204|Colegio Rene Barrientos|6|216|115|24|139|3|15|157|139|157
2014407|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1204|Colegio Rene Barrientos|7|215|98|20|118|2|13|133|118|133
2014417|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1204|Colegio Rene Barrientos|8|212|117|11|128|1|20|149|128|149
2014427|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1204|Colegio Rene Barrientos|9|219|102|38|140|0|13|153|140|153
2014437|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1204|Colegio Rene Barrientos|10|219|127|23|150|0|10|160|150|160
2014447|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1204|Colegio Rene Barrientos|11|215|125|21|146|0|18|164|146|164
2014457|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1204|Colegio Rene Barrientos|12|216|117|27|144|2|10|156|144|156
2014467|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1204|Colegio Rene Barrientos|13|215|110|30|140|0|15|155|140|155
2014477|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1204|Colegio Rene Barrientos|14|215|110|17|127|2|15|144|127|144
2014487|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1204|Colegio Rene Barrientos|15|218|109|27|136|2|10|148|136|148
2014497|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1204|Colegio Rene Barrientos|16|217|120|22|142|0|13|155|142|155
2014507|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1204|Colegio Rene Barrientos|17|81|39|6|45|0|5|50|45|50
2014517|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|1|220|129|42|171|3|14|188|171|188
2014527|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|2|219|100|57|157|1|13|171|157|171
2014537|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|3|218|116|42|158|2|16|176|158|176
2014547|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|4|217|119|45|164|1|16|181|164|181
2014557|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|5|220|114|52|166|1|15|182|166|182
2014567|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|6|219|92|75|167|0|6|173|167|173
2014577|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|7|218|92|63|155|1|10|166|155|166
2014587|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|8|216|129|34|163|0|12|175|163|175
2014597|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|9|220|110|58|168|0|12|180|168|180
2014607|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|10|219|108|44|152|1|14|167|152|167
2014617|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|11|217|109|62|171|2|6|179|171|179
2014627|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|12|218|112|53|165|2|10|177|165|177
2014637|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|13|218|100|72|172|3|13|188|172|188
2014647|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|14|220|81|86|167|3|4|174|167|174
2014657|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|15|217|106|47|153|2|21|176|153|176
2014667|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|16|219|114|34|148|2|25|175|148|175
2014677|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|17|218|136|24|160|0|19|179|160|179
2014687|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|18|219|109|46|155|3|16|174|155|174
2014697|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|19|219|104|45|149|3|16|168|149|168
2014707|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|20|220|101|63|164|1|13|178|164|178
2014717|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|21|219|123|27|150|4|16|170|150|170
2014727|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|22|220|107|45|152|2|19|173|152|173
2014737|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|23|217|118|39|157|2|10|169|157|169
2014747|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|24|219|98|62|160|2|18|180|160|180
2014757|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|25|218|108|44|152|1|19|172|152|172
2014767|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|26|219|111|39|150|3|16|169|150|169
2014777|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1301|Esc. Walter Straub|27|157|82|34|116|0|11|127|116|127
2014787|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25343|U.E. San Andrés|1|217|127|28|155|3|14|172|155|172
2014797|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25343|U.E. San Andrés|2|218|108|26|134|0|16|150|134|150
2014807|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25343|U.E. San Andrés|3|218|104|55|159|1|10|170|159|170
2014817|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25343|U.E. San Andrés|4|216|95|23|118|1|18|137|118|137
2014827|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25343|U.E. San Andrés|5|219|99|35|134|3|17|154|134|154
2014837|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25343|U.E. San Andrés|6|218|106|42|148|0|16|164|148|164
2014847|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25343|U.E. San Andrés|7|217|139|19|158|1|15|174|158|174
2014857|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25343|U.E. San Andrés|8|218|104|47|151|0|21|172|151|172
2014867|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25343|U.E. San Andrés|9|220|113|27|140|1|20|161|140|161
2014877|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25343|U.E. San Andrés|10|220|96|47|143|3|22|168|143|168
2014887|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25343|U.E. San Andrés|11|196|105|21|126|4|12|142|126|142
2014897|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|1|220|116|17|133|2|28|163|133|163
2014907|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|2|220|120|20|140|2|24|166|140|166
2014917|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|3|218|125|21|146|2|21|169|146|169
2014927|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|4|216|121|13|134|2|22|158|134|158
2014937|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|5|220|114|17|131|0|21|152|131|152
2014947|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|6|218|103|42|145|1|19|165|145|165
2014957|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|7|217|114|23|137|3|25|165|137|165
2014967|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|8|219|125|13|138|1|15|154|138|154
2014977|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|9|220|127|17|144|2|22|168|144|168
2014987|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|10|218|139|10|149|2|13|164|149|164
2014997|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|11|220|119|18|137|3|10|150|137|150
2015007|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|12|217|111|16|127|0|25|152|127|152
2015017|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|13|216|137|18|155|2|9|166|155|166
2015027|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|14|218|118|25|143|1|14|158|143|158
2015037|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|15|217|134|9|143|1|19|163|143|163
2015047|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|16|219|122|17|139|0|20|159|139|159
2015057|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|17|220|119|18|137|0|20|157|137|157
2015067|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|18|216|113|21|134|2|11|147|134|147
2015077|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|19|216|113|24|137|0|31|168|137|168
2015087|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|20|219|126|15|141|0|18|159|141|159
2015097|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|21|218|128|16|144|1|18|163|144|163
2015107|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|22|220|123|12|135|1|20|156|135|156
2015117|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|23|216|96|22|118|1|17|136|118|136
2015127|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|24|218|125|15|140|2|19|161|140|161
2015137|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|25|220|120|15|135|0|16|151|135|151
2015147|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1303|Unidad Educativa Los Pinos|26|210|112|15|127|3|24|154|127|154
2015157|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1304|Col. Loretto|1|219|131|15|146|4|14|164|146|164
2015167|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1304|Col. Loretto|2|217|126|12|138|2|15|155|138|155
2015177|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1304|Col. Loretto|3|219|118|19|137|4|7|148|137|148
2015187|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1304|Col. Loretto|4|218|132|17|149|1|19|169|149|169
2015197|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1304|Col. Loretto|5|218|113|20|133|2|25|160|133|160
2015207|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1304|Col. Loretto|6|218|133|19|152|7|12|171|152|171
2015217|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1304|Col. Loretto|7|214|127|12|139|2|22|163|139|163
2015227|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1304|Col. Loretto|8|216|112|37|149|3|17|169|149|169
2015237|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1304|Col. Loretto|9|219|128|16|144|0|15|159|144|159
2015247|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1304|Col. Loretto|10|216|131|14|145|3|17|165|145|165
2015257|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1304|Col. Loretto|11|217|119|27|146|3|12|161|146|161
2015267|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1304|Col. Loretto|12|218|124|22|146|1|12|159|146|159
2015277|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1304|Col. Loretto|13|215|113|15|128|2|23|153|128|153
2015287|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1304|Col. Loretto|14|218|128|11|139|2|19|160|139|160
2015297|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1304|Col. Loretto|15|88|48|6|54|1|8|63|54|63
2015307|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1401|Unid. Educ. Joaquin Hernann|1|220|58|131|189|1|5|195|189|195
2015317|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1401|Unid. Educ. Joaquin Hernann|2|220|54|126|180|2|10|192|180|192
2015327|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1401|Unid. Educ. Joaquin Hernann|3|220|52|138|190|1|6|197|190|197
2015337|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1401|Unid. Educ. Joaquin Hernann|4|220|40|140|180|1|7|188|180|188
2015347|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1401|Unid. Educ. Joaquin Hernann|5|219|36|146|182|3|10|195|182|195
2015357|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|1401|Unid. Educ. Joaquin Hernann|6|220|44|137|181|0|4|185|181|185
