CODIGO_MESA|DESCRIPCION|CODIGO_PAIS|NOMBRE_PAIS|CODIGO_DEPARTAMENTO|NOMBRE_DEPARTAMENTO|CODIGO_PROVINCIA|NOMBRE_PROVINCIA|CODIGO_SECCION|NOMBRE_MUNICIPIO|CODIGO_LOCALIDAD|NOMBRE_LOCALIDAD|CODIGO_RECINTO|NOMBRE_RECINTO|NUMERO_MESA|INSCRITOS_HABILITADOS|CST|MAS-IPSP|VOTO_VALIDO|VOTO_BLANCO|VOTO_NULO|VOTO_EMITIDO|VOTO_VALIDO_SISTEMA|VOTO_EMITIDO_SISTEMA
1016877|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|1401|Incahuasi|1|Unidad Educativa Eduardo Avaroa|9|134|53|35|88|0|7|95|88|95
1016887|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|1404|San Lorencito|1|Escuela San Lorencito|1|49|16|21|37|0|4|41|37|41
1016897|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|1413|Huajlaya|1|Escuela Huajlaya|1|236|34|114|148|3|14|165|148|165
1016907|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|2935|Lampazar|1|Escuela Lampazar|1|220|77|59|136|0|7|143|136|143
1016917|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|2935|Lampazar|1|Escuela Lampazar|2|57|20|17|37|0|4|41|37|41
1016927|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|2936|El Portillo|1|Escuela 2 de Agosto|1|220|10|127|137|1|21|159|137|159
1016937|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|2936|El Portillo|1|Escuela 2 de Agosto|2|220|5|143|148|3|19|170|148|170
1016947|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|2936|El Portillo|1|Escuela 2 de Agosto|3|42|7|24|31|0|2|33|31|33
1016957|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|2974|Jolencia|1|Escuela Jolencia|1|220|33|115|148|6|18|172|148|172
1016967|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|2974|Jolencia|1|Escuela Jolencia|2|220|43|113|156|4|16|176|156|176
1016977|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|2974|Jolencia|1|Escuela Jolencia|3|32|4|17|21|0|3|24|21|24
1016987|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|2977|El Verano|1|Escuela El Verano|1|220|10|191|201|0|5|206|201|206
1016997|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|2977|El Verano|1|Escuela El Verano|2|50|3|46|49|0|1|50|49|50
1017007|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|3692|Yatina|1|U.E. Yatina|1|220|11|140|151|0|13|164|151|164
1017017|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|3692|Yatina|1|U.E. Yatina|2|70|7|35|42|0|11|53|42|53
1017027|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|3845|El Quemado|1|Unidad Educativa El Quemado|1|220|8|135|143|4|30|177|143|177
1017037|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|3845|El Quemado|1|Unidad Educativa El Quemado|2|127|5|70|75|2|18|95|75|95
1017047|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|4394|Comunidad San Andréz|26125|U.E. San Andrés|1|97|1|74|75|0|1|76|75|76
1017057|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|4395|Chillajara|26126|U.E. 25 de Mayo|1|145|22|95|117|0|7|124|117|124
1017067|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|3|Incahuasi|4398|San Marcelo|26129|U.E. San Marcelo|1|118|3|89|92|1|12|105|92|105
1017077|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|4|Villa Charcas|1402|Villa Charcas|1|Colegio Padre Landini Simon Bolivar|1|220|83|83|166|1|9|176|166|176
1017087|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|4|Villa Charcas|1402|Villa Charcas|1|Colegio Padre Landini Simon Bolivar|2|220|63|93|156|1|14|171|156|171
1017097|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|4|Villa Charcas|1402|Villa Charcas|1|Colegio Padre Landini Simon Bolivar|3|220|39|103|142|3|12|157|142|157
1017107|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|4|Villa Charcas|1402|Villa Charcas|1|Colegio Padre Landini Simon Bolivar|4|220|59|90|149|2|13|164|149|164
1017117|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|4|Villa Charcas|1402|Villa Charcas|1|Colegio Padre Landini Simon Bolivar|5|220|58|112|170|2|6|178|170|178
1017127|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|4|Villa Charcas|1402|Villa Charcas|1|Colegio Padre Landini Simon Bolivar|6|220|66|91|157|3|7|167|157|167
1017137|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|4|Villa Charcas|1402|Villa Charcas|1|Colegio Padre Landini Simon Bolivar|7|220|58|103|161|2|11|174|161|174
1017147|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|4|Villa Charcas|1402|Villa Charcas|1|Colegio Padre Landini Simon Bolivar|8|220|50|118|168|2|9|179|168|179
1017157|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|4|Villa Charcas|1402|Villa Charcas|1|Colegio Padre Landini Simon Bolivar|9|220|60|101|161|2|9|172|161|172
1017167|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|4|Villa Charcas|1402|Villa Charcas|1|Colegio Padre Landini Simon Bolivar|10|220|73|84|157|1|8|166|157|166
1017177|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|7|Nor Cinti|4|Villa Charcas|1402|Villa Charcas|1|Colegio Padre Landini Simon Bolivar|11|220|49|110|159|1|15|175|159|175
